LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,Heating,CentralAir,Electrical,Functional,PavedDrive,SaleType,SaleCondition,MSSubClass,HeatingQC,KitchenQual,OverallQual,OverallCond,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,GarageYrBlt,Fence
129.0,16737.0,2004.0,2005.0,66.0,1447.0,533.0,1980.0,1980.0,0.0,1980.0,8.0,770.0,194.0,45.0,0.0,RL,Reg,Lvl,FR3,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Ex,9,5,1,2,0,3,1,1,3,Ex,TA,Av,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2004.0,NoFence
51.0,9842.0,1921.0,1998.0,0.0,0.0,612.0,612.0,990.0,1611.0,2601.0,8.0,621.0,183.0,0.0,301.0,RL,Reg,Lvl,Inside,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,Wd Sdng,None,TA,TA,BrkTil,GasA,Y,SBrkr,Typ,Y,WD,Normal,70,Ex,TA,5,6,0,3,1,4,1,0,2,TA,Fa,No,Unf,Unf,BuiltIn,RFn,TA,TA,NoAlley,NoFireplace,1998.0,NoFence
124.0,16158.0,2005.0,2005.0,16.0,1274.0,256.0,1530.0,1530.0,0.0,1530.0,7.0,430.0,168.0,36.0,0.0,RL,IR1,Low,Inside,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Gd,7,5,1,2,0,3,1,1,2,Ex,TA,Av,ALQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2005.0,NoFence
69.0,12513.0,1920.0,2007.0,0.0,0.0,715.0,715.0,1281.0,457.0,1738.0,7.0,368.0,55.0,0.0,0.0,RL,IR1,Lvl,FR2,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Gd,TA,4,4,0,2,0,4,1,1,1,TA,Fa,No,Unf,Unf,Attchd,Unf,TA,TA,NoAlley,Gd,1920.0,NoFence
73.0,8499.0,2006.0,2007.0,0.0,0.0,616.0,616.0,616.0,796.0,1412.0,6.0,432.0,0.0,36.0,0.0,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,60,Ex,Gd,6,5,0,2,1,3,1,1,2,Gd,TA,No,Unf,Unf,BuiltIn,Fin,TA,TA,NoAlley,Gd,2007.0,NoFence
30.0,3180.0,2005.0,2005.0,0.0,0.0,600.0,600.0,520.0,600.0,1200.0,4.0,480.0,0.0,166.0,0.0,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Abnorml,160,Ex,Gd,7,5,0,2,1,2,1,0,2,Gd,TA,No,Unf,Unf,Detchd,RFn,TA,TA,Pave,NoFireplace,2005.0,NoFence
69.0,7500.0,2000.0,2000.0,0.0,533.0,281.0,814.0,814.0,860.0,1674.0,7.0,663.0,0.0,96.0,0.0,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,7,5,1,2,1,3,1,0,2,Gd,TA,No,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,2000.0,NoFence
68.0,9179.0,1999.0,1999.0,158.0,633.0,240.0,873.0,882.0,908.0,1790.0,7.0,588.0,0.0,88.0,0.0,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Abnorml,60,Ex,Gd,7,5,1,2,1,3,1,0,2,Gd,TA,No,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1999.0,NoFence
41.0,2665.0,1977.0,1977.0,0.0,548.0,36.0,757.0,925.0,550.0,1475.0,6.0,336.0,104.0,26.0,0.0,RM,Reg,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,160,Ex,TA,5,6,0,2,0,4,1,1,1,TA,TA,No,ALQ,Rec,Attchd,RFn,TA,TA,NoAlley,TA,1977.0,NoFence
69.0,4435.0,2003.0,2004.0,170.0,685.0,163.0,848.0,848.0,0.0,848.0,4.0,420.0,140.0,0.0,0.0,RM,Reg,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,120,Ex,Gd,6,5,1,1,0,1,1,0,2,Gd,TA,Av,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,NoFireplace,2003.0,NoFence
48.0,10635.0,2003.0,2003.0,171.0,370.0,315.0,1657.0,1668.0,0.0,1668.0,8.0,502.0,0.0,262.0,0.0,RL,IR2,Lvl,FR2,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Gd,8,5,1,2,0,3,1,1,2,Gd,TA,Av,BLQ,GLQ,Attchd,Fin,TA,TA,NoAlley,TA,2003.0,NoFence
90.0,5400.0,1920.0,1950.0,0.0,315.0,420.0,840.0,840.0,534.0,1374.0,6.0,338.0,0.0,0.0,198.0,RL,Reg,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,CBlock,CBlock,None,Fa,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Ex,TA,4,6,0,1,0,2,1,0,1,TA,TA,No,ALQ,Rec,Detchd,Fin,TA,TA,NoAlley,NoFireplace,1967.0,NoFence
80.0,9600.0,1955.0,1996.0,0.0,831.0,161.0,992.0,1661.0,0.0,1661.0,8.0,377.0,0.0,28.0,0.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,80,Gd,Gd,6,6,1,1,0,3,1,1,1,TA,TA,Av,BLQ,Unf,BuiltIn,RFn,TA,TA,NoAlley,TA,1955.0,MnPrv
75.0,9750.0,1998.0,1998.0,0.0,975.0,133.0,1108.0,1108.0,989.0,2097.0,8.0,583.0,253.0,170.0,0.0,RL,Reg,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,7,6,1,2,1,3,1,1,2,Gd,TA,Av,GLQ,Unf,Detchd,RFn,TA,TA,NoAlley,TA,1998.0,NoFence
69.0,11400.0,2001.0,2002.0,705.0,1282.0,1351.0,2633.0,2633.0,0.0,2633.0,8.0,804.0,314.0,140.0,0.0,RL,Reg,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Ex,10,5,1,2,1,2,1,2,3,Ex,TA,Gd,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,Gd,2001.0,NoFence
85.0,10625.0,2005.0,2005.0,0.0,0.0,1026.0,1026.0,1026.0,932.0,1958.0,9.0,936.0,154.0,210.0,0.0,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,7,5,0,2,1,3,1,1,3,Gd,TA,No,Unf,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2005.0,NoFence
89.0,10991.0,2007.0,2007.0,80.0,0.0,1571.0,1571.0,1571.0,0.0,1571.0,7.0,722.0,100.0,36.0,0.0,RL,IR1,HLS,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,20,Ex,Gd,8,5,0,2,0,3,1,1,3,Gd,TA,Gd,Unf,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2007.0,NoFence
52.0,6292.0,1930.0,1950.0,0.0,384.0,384.0,768.0,790.0,0.0,790.0,4.0,160.0,0.0,141.0,0.0,RL,Reg,Bnk,Inside,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,GasA,N,SBrkr,Typ,Y,WD,Normal,30,TA,TA,6,5,0,1,0,2,1,0,1,Gd,TA,Mn,Rec,Unf,Detchd,Unf,Fa,TA,NoAlley,NoFireplace,1925.0,NoFence
60.0,10998.0,1941.0,1960.0,0.0,408.0,156.0,984.0,984.0,620.0,1604.0,6.0,660.0,0.0,68.0,0.0,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,GasA,Y,SBrkr,Min2,Y,WD,Normal,50,Ex,TA,5,5,0,2,0,3,1,0,2,TA,TA,No,LwQ,BLQ,Detchd,Unf,TA,TA,Grvl,NoFireplace,1977.0,NoFence
21.0,1953.0,1973.0,1973.0,408.0,309.0,174.0,483.0,483.0,504.0,987.0,5.0,264.0,72.0,0.0,0.0,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,160,TA,TA,6,5,0,1,1,2,1,0,1,TA,Fa,No,BLQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1973.0,NoFence
73.0,9735.0,2006.0,2007.0,0.0,0.0,384.0,384.0,754.0,640.0,1394.0,7.0,400.0,100.0,0.0,0.0,RL,Reg,Lvl,Inside,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,80,Gd,Gd,5,5,0,2,1,3,1,0,2,Gd,TA,No,Unf,Unf,BuiltIn,Fin,TA,TA,NoAlley,NoFireplace,2007.0,NoFence
45.0,8212.0,1914.0,1950.0,0.0,203.0,661.0,864.0,864.0,0.0,864.0,5.0,200.0,0.0,0.0,96.0,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,TA,Fa,BrkTil,GasA,N,FuseF,Typ,Y,WD,Normal,30,TA,TA,3,3,1,1,0,2,1,0,1,TA,Fa,No,Rec,Unf,Detchd,Unf,TA,Fa,Grvl,NoFireplace,1938.0,NoFence
69.0,12925.0,1970.0,1970.0,0.0,865.0,340.0,1205.0,2117.0,0.0,2117.0,7.0,550.0,0.0,42.0,0.0,RL,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,TA,6,7,0,2,1,4,1,2,2,TA,TA,Mn,BLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,1970.0,NoFence
60.0,7200.0,1920.0,1950.0,0.0,0.0,596.0,596.0,998.0,764.0,1762.0,8.0,576.0,36.0,0.0,221.0,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,GasA,Y,SBrkr,Typ,N,WD,Normal,70,Ex,Gd,7,7,1,1,1,4,1,0,2,Fa,TA,No,Unf,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1989.0,NoFence
69.0,25339.0,1918.0,2007.0,0.0,0.0,816.0,816.0,1416.0,0.0,1416.0,7.0,576.0,0.0,0.0,112.0,RL,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,GasA,Y,SBrkr,Typ,N,WD,Normal,30,Ex,Gd,5,7,0,2,0,3,1,0,2,TA,TA,No,Unf,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,2007.0,NoFence
60.0,9060.0,1939.0,1950.0,0.0,204.0,356.0,560.0,698.0,560.0,1258.0,6.0,280.0,0.0,0.0,0.0,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,BrkTil,GasA,Y,SBrkr,Typ,P,WD,Normal,50,TA,TA,6,5,0,1,0,2,1,0,1,TA,TA,Mn,Rec,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1939.0,MnPrv
40.0,5436.0,1922.0,2007.0,0.0,735.0,61.0,796.0,796.0,358.0,1154.0,7.0,240.0,0.0,96.0,0.0,RM,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,GasA,Y,SBrkr,Typ,N,WD,Normal,50,Gd,Gd,4,8,1,1,0,3,1,0,1,TA,TA,No,BLQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1922.0,MnPrv
80.0,16692.0,1978.0,1978.0,184.0,790.0,133.0,1392.0,1392.0,1392.0,2784.0,12.0,564.0,0.0,112.0,0.0,RL,IR1,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,TA,Gd,7,5,1,3,1,5,1,2,2,Gd,TA,No,BLQ,LwQ,Attchd,RFn,TA,TA,NoAlley,TA,1978.0,MnPrv
60.0,8520.0,1916.0,1950.0,0.0,168.0,0.0,714.0,1664.0,862.0,2526.0,10.0,216.0,88.0,15.0,0.0,RM,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,Gd,BrkTil,GasW,N,SBrkr,Typ,Y,CWD,Family,50,TA,Gd,6,7,0,2,0,5,1,1,1,TA,TA,No,Rec,LwQ,Detchd,Unf,TA,TA,Grvl,Gd,1916.0,GdWo
42.0,14892.0,2006.0,2007.0,160.0,1320.0,426.0,1746.0,1746.0,0.0,1746.0,7.0,758.0,201.0,39.0,0.0,RL,IR1,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Ex,9,5,1,2,0,3,1,2,3,Ex,TA,Gd,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2006.0,NoFence
60.0,6000.0,1941.0,1950.0,0.0,375.0,360.0,735.0,869.0,349.0,1218.0,6.0,440.0,0.0,0.0,0.0,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Ex,TA,6,6,0,1,0,3,1,1,2,TA,Gd,No,ALQ,Unf,Detchd,Unf,TA,TA,NoAlley,Gd,2003.0,NoFence
70.0,9100.0,2000.0,2000.0,244.0,1400.0,125.0,1525.0,1525.0,0.0,1525.0,6.0,541.0,219.0,36.0,0.0,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Gd,7,5,1,2,0,3,1,0,2,Gd,TA,Av,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,2000.0,NoFence
65.0,8944.0,1967.0,1967.0,0.0,0.0,1584.0,1584.0,1584.0,0.0,1584.0,8.0,792.0,0.0,152.0,0.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,GasA,Y,SBrkr,Mod,Y,WD,Normal,90,TA,TA,5,5,0,2,0,4,2,0,3,TA,TA,No,Unf,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1967.0,NoFence
68.0,7838.0,1967.0,1967.0,0.0,769.0,95.0,864.0,900.0,0.0,900.0,6.0,288.0,175.0,144.0,0.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,85,TA,TA,5,5,1,1,0,3,1,1,1,TA,TA,Av,ALQ,Unf,Attchd,RFn,TA,TA,NoAlley,Po,1967.0,MnWw
60.0,10800.0,1905.0,2000.0,0.0,0.0,482.0,482.0,1221.0,691.0,1912.0,7.0,672.0,0.0,25.0,212.0,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,GasA,N,SBrkr,Typ,Y,WD,Normal,190,Ex,TA,6,7,0,2,0,3,2,1,2,Fa,TA,No,Unf,Unf,Detchd,Unf,Gd,TA,Pave,TA,2003.0,NoFence
53.0,4045.0,2006.0,2006.0,45.0,1070.0,286.0,1356.0,1500.0,0.0,1500.0,6.0,648.0,161.0,20.0,0.0,RL,Reg,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,120,Ex,Gd,7,5,1,2,0,2,1,1,3,Gd,TA,Av,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2006.0,NoFence
88.0,12665.0,2005.0,2006.0,245.0,0.0,1094.0,1094.0,1133.0,1349.0,2482.0,9.0,642.0,144.0,39.0,0.0,RL,IR1,Lvl,Inside,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,8,5,0,2,1,4,1,1,3,Gd,Gd,Gd,Unf,Unf,BuiltIn,Fin,TA,TA,NoAlley,Gd,2005.0,NoFence
69.0,57200.0,1948.0,1950.0,0.0,353.0,60.0,747.0,1687.0,0.0,1687.0,7.0,572.0,0.0,0.0,50.0,RL,IR1,Bnk,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,GasA,Y,SBrkr,Min1,N,WD,Normal,20,TA,TA,5,5,1,1,0,3,1,2,2,TA,TA,Av,BLQ,Rec,Detchd,Unf,TA,TA,NoAlley,TA,1966.0,NoFence
51.0,6120.0,1920.0,2004.0,0.0,0.0,939.0,939.0,939.0,574.0,1513.0,8.0,180.0,24.0,0.0,150.0,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,GasA,Y,SBrkr,Typ,N,WD,Normal,70,Ex,TA,5,8,0,1,1,4,1,0,1,TA,TA,Mn,Unf,Unf,Detchd,Unf,Fa,Fa,NoAlley,NoFireplace,1933.0,NoFence
60.0,7200.0,1950.0,1982.0,0.0,180.0,676.0,1208.0,1136.0,768.0,1904.0,7.0,240.0,0.0,0.0,168.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,Wd Sdng,None,TA,TA,CBlock,GasA,Y,FuseA,Min1,Y,WD,Normal,50,Gd,TA,5,4,1,1,1,3,1,0,1,TA,TA,No,Rec,BLQ,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1950.0,GdPrv
51.0,6171.0,1925.0,1990.0,0.0,264.0,712.0,976.0,1160.0,448.0,1608.0,7.0,216.0,147.0,16.0,0.0,RL,Reg,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,BrkTil,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Ex,Gd,6,6,0,2,1,3,1,1,1,TA,TA,No,BLQ,Unf,Detchd,Unf,Fa,TA,NoAlley,Gd,1925.0,MnPrv
50.0,6000.0,1929.0,1950.0,0.0,0.0,862.0,862.0,950.0,208.0,1158.0,5.0,208.0,0.0,0.0,112.0,RM,Reg,Lvl,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,BrkTil,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,TA,TA,6,7,0,1,0,3,1,1,1,TA,TA,No,Unf,Unf,BuiltIn,RFn,TA,TA,NoAlley,Gd,1929.0,NoFence
62.0,7415.0,2004.0,2004.0,0.0,759.0,80.0,839.0,864.0,729.0,1593.0,8.0,398.0,100.0,75.0,0.0,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,TA,6,5,1,2,1,3,1,1,2,TA,TA,No,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,TA,2004.0,NoFence
64.0,6762.0,2006.0,2006.0,0.0,0.0,1286.0,1286.0,1294.0,0.0,1294.0,6.0,662.0,168.0,55.0,0.0,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,20,Ex,Gd,7,5,0,2,0,2,1,1,2,Gd,Gd,Av,Unf,Unf,Attchd,RFn,TA,TA,NoAlley,Gd,2006.0,NoFence
49.0,15256.0,2007.0,2007.0,84.0,929.0,556.0,1485.0,1464.0,0.0,1464.0,6.0,754.0,168.0,160.0,0.0,RL,IR1,Lvl,CulDSac,Somerst,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Gd,8,5,1,2,0,3,1,0,3,Gd,TA,Gd,GLQ,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,2007.0,NoFence
60.0,10410.0,1915.0,1950.0,0.0,0.0,672.0,672.0,694.0,520.0,1214.0,6.0,936.0,216.0,0.0,160.0,RL,Reg,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Family,50,TA,TA,3,4,0,1,0,3,1,0,3,TA,TA,No,Unf,Unf,Detchd,Unf,TA,TA,Grvl,NoFireplace,1998.0,MnPrv
44.0,3842.0,2004.0,2005.0,174.0,1373.0,221.0,1594.0,1646.0,0.0,1646.0,5.0,482.0,128.0,53.0,0.0,RM,IR1,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,120,Ex,Gd,8,5,1,2,0,2,1,1,2,Ex,TA,Gd,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2004.0,NoFence
70.0,8445.0,1972.0,2007.0,0.0,656.0,112.0,768.0,768.0,0.0,768.0,5.0,396.0,58.0,0.0,0.0,RL,Reg,Lvl,Corner,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,85,TA,TA,5,7,1,1,0,2,1,0,2,Gd,TA,Av,GLQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1988.0,MnPrv
69.0,8780.0,1985.0,1985.0,0.0,625.0,208.0,833.0,833.0,0.0,833.0,5.0,0.0,0.0,0.0,0.0,RL,IR1,Lvl,Corner,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,TA,5,5,1,1,0,3,1,0,0,TA,TA,No,ALQ,Unf,NoGarage,NoGarage,NoGarage,NoGarage,NoAlley,NoFireplace,0.0,MnPrv
60.0,7740.0,1910.0,1950.0,0.0,0.0,622.0,622.0,741.0,622.0,1363.0,6.0,528.0,0.0,0.0,0.0,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,70,Gd,TA,4,7,0,1,0,3,1,0,2,Fa,TA,No,Unf,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1966.0,NoFence
46.0,20544.0,1986.0,1991.0,123.0,0.0,791.0,791.0,1236.0,857.0,2093.0,7.0,542.0,364.0,63.0,0.0,RL,IR1,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Gd,TA,7,6,0,2,1,3,1,1,2,Gd,TA,No,Unf,Unf,Attchd,Fin,TA,TA,NoAlley,TA,1986.0,MnPrv
79.0,12420.0,2001.0,2001.0,0.0,666.0,278.0,944.0,944.0,896.0,1840.0,6.0,622.0,0.0,45.0,0.0,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,7,5,1,2,1,3,1,0,2,Gd,TA,No,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,2001.0,NoFence
80.0,9600.0,1950.0,2005.0,0.0,120.0,736.0,856.0,1112.0,556.0,1668.0,6.0,271.0,0.0,0.0,0.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,GasA,Y,SBrkr,Min2,Y,WD,Normal,50,Ex,TA,6,8,0,1,1,3,1,0,1,TA,TA,No,BLQ,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1950.0,MnPrv
